min_size_pct,min_bars_in,rr_ratio,risk_per_trade,total_return_pct,cagr_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,win_rate_pct,profit_factor,total_trades,final_capital
1.0,6,2.5,0.05,-99.72,-61.19,-1.452,-0.688,-99.84,-0.613,31.05,0.741,467,27.72
4.0,4,2.5,0.15,-99.72,-61.21,-0.381,-0.124,-99.78,-0.613,30.05,0.885,183,27.63
5.0,2,2.5,0.15,-99.73,-61.26,-0.696,-0.188,-99.78,-0.614,26.71,0.728,146,27.38
1.0,6,4.0,0.05,-99.73,-61.25,-1.246,-0.657,-99.82,-0.614,29.31,0.75,447,27.46
3.0,6,2.5,0.1,-99.73,-61.33,-0.834,-0.289,-99.85,-0.614,27.98,0.759,218,27.07
1.5,5,3.0,0.05,-99.73,-61.31,-1.298,-0.68,-99.83,-0.614,28.86,0.764,499,27.2
1.5,10,3.0,0.08,-99.74,-61.63,-1.144,-0.405,-99.84,-0.617,28.87,0.691,239,25.83
5.0,2,1.5,0.15,-99.74,-61.57,-0.849,-0.206,-99.89,-0.616,30.63,0.719,160,26.08
3.0,2,2.5,0.08,-99.74,-61.47,-0.757,-0.366,-99.91,-0.615,29.0,0.855,438,26.49
1.5,2,4.0,0.03,-99.75,-61.73,-1.661,-1.239,-99.76,-0.619,28.77,0.782,987,25.4
0.5,4,3.0,0.03,-99.75,-61.83,-1.894,-1.213,-99.8,-0.62,28.23,0.749,797,24.99
5.0,5,2.5,0.2,-99.75,-61.78,-0.46,-0.105,-99.87,-0.619,29.47,0.785,95,25.18
2.0,10,2.0,0.1,-99.75,-61.79,-0.966,-0.306,-99.83,-0.619,31.65,0.742,218,25.14
1.5,5,4.0,0.05,-99.75,-61.86,-1.237,-0.677,-99.85,-0.62,28.45,0.757,485,24.86
2.0,10,1.5,0.1,-99.76,-61.98,-1.083,-0.323,-99.8,-0.621,35.34,0.733,232,24.4
0.5,4,2.5,0.03,-99.76,-62.09,-2.03,-1.242,-99.8,-0.622,29.52,0.742,813,23.96
0.5,10,4.0,0.08,-99.76,-62.11,-0.936,-0.389,-99.88,-0.622,27.59,0.747,261,23.87
0.5,6,2.5,0.05,-99.77,-62.36,-1.434,-0.705,-99.86,-0.625,30.77,0.76,494,22.89
1.0,6,3.0,0.05,-99.77,-62.25,-1.411,-0.699,-99.86,-0.623,29.96,0.738,464,23.32
1.0,3,4.0,0.03,-99.77,-62.23,-1.706,-1.228,-99.82,-0.623,27.52,0.769,883,23.41
3.0,5,4.0,0.1,-99.77,-62.45,-0.67,-0.269,-99.92,-0.625,24.78,0.79,226,22.55
3.0,2,2.0,0.08,-99.77,-62.4,-0.893,-0.404,-99.9,-0.625,30.43,0.835,447,22.74
1.5,3,1.5,0.03,-99.78,-62.55,-2.605,-1.379,-99.79,-0.627,32.98,0.678,849,22.19
1.0,2,1.5,0.02,-99.78,-62.73,-3.262,-2.085,-99.79,-0.629,34.78,0.697,1337,21.55
3.0,8,4.0,0.15,-99.78,-62.55,-0.336,-0.117,-99.9,-0.626,26.49,0.878,151,22.19
4.0,6,2.5,0.2,-99.78,-62.66,-0.183,-0.053,-99.88,-0.627,34.29,0.952,140,21.81
5.0,6,4.0,0.2,-99.78,-62.71,-0.434,-0.105,-99.93,-0.628,27.16,0.756,81,21.61
1.5,5,2.5,0.05,-99.78,-62.72,-1.45,-0.725,-99.84,-0.628,29.53,0.746,508,21.59
0.5,6,4.0,0.05,-99.79,-62.78,-1.258,-0.681,-99.87,-0.629,28.78,0.761,469,21.35
4.0,4,3.0,0.15,-99.79,-62.84,-0.343,-0.119,-99.86,-0.629,28.18,0.892,181,21.14
1.5,10,4.0,0.1,-99.8,-63.16,-0.666,-0.268,-99.91,-0.632,29.06,0.81,234,20.03
1.5,3,2.0,0.03,-99.8,-63.14,-2.457,-1.372,-99.81,-0.633,29.89,0.674,813,20.09
1.0,2,2.0,0.02,-99.8,-63.26,-3.023,-2.056,-99.81,-0.634,31.6,0.7,1291,19.7
1.0,8,2.0,0.08,-99.8,-63.26,-1.061,-0.421,-99.9,-0.633,33.81,0.794,352,19.71
1.0,10,3.0,0.08,-99.8,-63.27,-1.145,-0.427,-99.88,-0.634,28.68,0.706,258,19.67
0.5,6,2.0,0.05,-99.81,-63.51,-1.624,-0.751,-99.87,-0.636,32.81,0.741,506,18.89
5.0,5,3.0,0.2,-99.81,-63.54,-0.502,-0.116,-99.92,-0.636,27.47,0.75,91,18.79
1.5,10,1.5,0.1,-99.81,-63.44,-1.042,-0.334,-99.86,-0.635,36.76,0.771,272,19.11
4.0,5,4.0,0.2,-99.81,-63.58,-0.004,-0.002,-99.96,-0.636,28.87,1.036,142,18.65
3.0,4,2.5,0.1,-99.81,-63.48,-0.691,-0.281,-99.89,-0.635,27.8,0.832,295,19.0
3.0,3,3.0,0.1,-99.81,-63.59,-0.564,-0.255,-99.88,-0.637,28.11,0.874,338,18.62
3.0,2,4.0,0.08,-99.82,-63.83,-0.731,-0.378,-99.86,-0.639,27.21,0.835,408,17.89
3.0,5,2.0,0.1,-99.82,-63.83,-0.923,-0.32,-99.92,-0.639,29.92,0.765,254,17.89
2.0,8,4.0,0.08,-99.82,-63.69,-0.99,-0.406,-99.89,-0.638,25.71,0.71,245,18.33
0.5,6,1.5,0.05,-99.82,-63.65,-1.749,-0.771,-99.86,-0.637,36.25,0.744,538,18.45
4.0,3,3.0,0.15,-99.82,-63.81,-0.292,-0.109,-99.87,-0.639,28.64,0.923,213,17.95
0.5,6,3.0,0.05,-99.82,-63.86,-1.425,-0.727,-99.9,-0.639,29.51,0.749,488,17.78
2.0,4,3.0,0.05,-99.83,-64.2,-1.523,-0.769,-99.89,-0.643,27.03,0.705,492,16.78
1.0,3,2.5,0.03,-99.83,-64.27,-2.089,-1.354,-99.85,-0.644,29.51,0.746,932,16.57
5.0,5,2.0,0.2,-99.83,-64.05,-0.582,-0.126,-99.93,-0.641,30.3,0.748,99,17.21
1.0,10,1.5,0.1,-99.83,-64.06,-1.031,-0.344,-99.86,-0.641,37.41,0.787,294,17.18
4.0,6,2.0,0.2,-99.83,-63.97,-0.272,-0.074,-99.9,-0.64,36.49,0.922,148,17.46
1.0,5,4.0,0.05,-99.84,-64.58,-1.185,-0.71,-99.86,-0.647,28.65,0.794,555,15.68
4.0,5,3.0,0.2,-99.84,-64.45,-0.092,-0.03,-99.94,-0.645,30.2,0.994,149,16.04
3.0,6,2.0,0.1,-99.84,-64.3,-1.051,-0.34,-99.88,-0.644,29.52,0.716,227,16.49
3.0,4,4.0,0.1,-99.84,-64.48,-0.612,-0.271,-99.91,-0.645,25.27,0.83,277,15.96
1.5,2,3.0,0.03,-99.84,-64.64,-1.993,-1.384,-99.85,-0.647,29.27,0.752,1018,15.53
0.5,10,1.5,0.1,-99.85,-64.91,-1.054,-0.357,-99.88,-0.65,37.79,0.789,307,14.79
2.0,4,2.5,0.05,-99.85,-64.73,-1.612,-0.79,-99.87,-0.648,27.83,0.703,503,15.29
1.5,5,2.0,0.05,-99.85,-64.81,-1.697,-0.799,-99.88,-0.649,31.05,0.717,525,15.07
0.5,10,3.0,0.08,-99.85,-64.82,-1.199,-0.452,-99.91,-0.649,28.46,0.699,267,15.03
0.5,3,2.0,0.02,-99.85,-65.02,-3.343,-2.095,-99.86,-0.651,29.2,0.642,1089,14.53
0.5,3,1.5,0.02,-99.86,-65.15,-3.609,-2.146,-99.88,-0.652,33.07,0.64,1143,14.18
1.0,10,2.5,0.1,-99.86,-65.03,-0.876,-0.322,-99.93,-0.651,31.3,0.789,262,14.48
5.0,4,1.5,0.2,-99.86,-65.14,-0.648,-0.139,-99.94,-0.652,33.61,0.756,122,14.2
2.0,4,4.0,0.05,-99.86,-65.11,-1.472,-0.778,-99.89,-0.652,26.25,0.695,480,14.29
3.0,8,2.5,0.15,-99.87,-65.58,-0.562,-0.171,-99.94,-0.656,29.01,0.813,162,13.12
4.0,6,3.0,0.2,-99.87,-65.69,-0.183,-0.056,-99.95,-0.657,31.65,0.947,139,12.87
4.0,6,4.0,0.2,-99.87,-65.57,-0.126,-0.041,-99.97,-0.656,30.53,0.968,131,13.15
1.5,10,2.5,0.1,-99.87,-65.49,-0.941,-0.33,-99.94,-0.655,30.58,0.757,242,13.35
1.5,5,1.5,0.05,-99.87,-65.53,-1.915,-0.842,-99.89,-0.656,33.76,0.701,545,13.24
3.0,6,4.0,0.1,-99.87,-65.84,-0.868,-0.327,-99.91,-0.659,23.76,0.712,202,12.52
1.0,8,2.5,0.08,-99.88,-66.27,-1.081,-0.452,-99.95,-0.663,30.47,0.771,338,11.58
1.0,5,3.0,0.05,-99.88,-66.31,-1.383,-0.776,-99.92,-0.664,29.44,0.776,574,11.5
3.0,3,2.0,0.1,-99.88,-65.94,-0.8,-0.324,-99.91,-0.66,30.51,0.832,354,12.29
0.5,4,1.5,0.03,-99.88,-66.19,-2.751,-1.469,-99.9,-0.663,34.44,0.684,871,11.75
3.0,6,1.5,0.1,-99.88,-66.22,-1.285,-0.383,-99.91,-0.663,32.48,0.676,234,11.69
3.0,2,1.5,0.08,-99.88,-65.86,-1.193,-0.493,-99.93,-0.659,32.82,0.785,457,12.48
0.5,8,2.0,0.08,-99.88,-65.91,-1.14,-0.465,-99.93,-0.66,33.96,0.788,374,12.37
3.0,4,3.0,0.1,-99.89,-66.32,-0.735,-0.309,-99.9,-0.664,25.69,0.808,288,11.48
2.0,8,1.5,0.08,-99.89,-66.31,-1.532,-0.497,-99.9,-0.664,33.1,0.66,284,11.5
1.0,8,1.5,0.08,-99.89,-66.67,-1.328,-0.495,-99.93,-0.667,36.63,0.758,374,10.76
5.0,4,2.5,0.2,-99.89,-66.68,-0.578,-0.136,-99.95,-0.667,29.09,0.743,110,10.72
3.0,8,3.0,0.15,-99.89,-66.79,-0.541,-0.173,-99.94,-0.668,27.5,0.812,160,10.51
3.0,2,3.0,0.08,-99.89,-66.46,-0.895,-0.439,-99.96,-0.665,27.63,0.81,427,11.18
0.5,10,2.5,0.1,-99.9,-66.94,-0.942,-0.35,-99.95,-0.67,31.0,0.776,271,10.22
5.0,3,4.0,0.2,-99.9,-67.04,-0.329,-0.099,-99.95,-0.671,27.2,0.848,125,10.04
2.0,10,2.5,0.1,-99.9,-67.13,-1.099,-0.36,-99.93,-0.672,28.1,0.687,210,9.87
1.5,4,4.0,0.05,-99.9,-67.13,-1.274,-0.777,-99.92,-0.672,28.31,0.78,611,9.86
1.0,8,4.0,0.08,-99.9,-67.06,-0.935,-0.432,-99.96,-0.671,28.66,0.776,321,9.99
1.5,2,2.5,0.03,-99.9,-67.32,-2.291,-1.52,-99.91,-0.674,30.03,0.725,1039,9.5
0.5,4,2.0,0.03,-99.9,-67.23,-2.589,-1.475,-99.91,-0.673,30.7,0.681,837,9.68
1.5,4,3.0,0.05,-99.91,-67.86,-1.431,-0.82,-99.93,-0.679,28.91,0.769,626,8.57
1.0,2,3.0,0.03,-99.91,-67.78,-1.876,-1.447,-99.92,-0.678,30.35,0.811,1219,8.71
5.0,5,4.0,0.2,-99.91,-67.37,-0.512,-0.128,-99.97,-0.674,24.72,0.728,89,9.42
3.0,8,2.0,0.15,-99.91,-67.78,-0.692,-0.201,-99.94,-0.678,30.64,0.786,173,8.71
0.5,2,4.0,0.02,-99.91,-67.88,-2.507,-2.124,-99.92,-0.679,27.96,0.745,1359,8.53
1.0,3,1.5,0.03,-99.91,-67.74,-2.738,-1.573,-99.93,-0.678,34.13,0.703,1005,8.77
3.0,4,1.5,0.1,-99.91,-67.6,-1.088,-0.381,-99.93,-0.676,33.23,0.764,319,9.01
3.0,8,1.5,0.15,-99.91,-67.44,-0.784,-0.213,-99.93,-0.675,34.78,0.777,184,9.29
5.0,3,2.0,0.2,-99.91,-67.67,-0.556,-0.137,-99.96,-0.677,29.63,0.789,135,8.89
4.0,4,1.5,0.2,-99.91,-67.84,-0.345,-0.097,-99.97,-0.679,38.19,0.919,199,8.6
3.0,5,1.5,0.1,-99.91,-67.43,-1.239,-0.391,-99.95,-0.675,32.82,0.703,262,9.31
1.0,5,1.5,0.05,-99.91,-67.83,-1.892,-0.891,-99.94,-0.679,35.57,0.738,627,8.62
2.0,8,2.0,0.08,-99.91,-67.45,-1.469,-0.504,-99.92,-0.675,29.26,0.65,270,9.28
3.0,3,1.5,0.1,-99.92,-68.06,-1.029,-0.383,-99.95,-0.681,33.79,0.793,367,8.24
0.5,8,2.5,0.08,-99.92,-68.4,-1.14,-0.49,-99.97,-0.684,30.83,0.77,360,7.71
1.0,10,4.0,0.1,-99.92,-68.39,-0.823,-0.339,-99.96,-0.684,28.17,0.772,252,7.73
5.0,4,2.0,0.2,-99.92,-68.1,-0.64,-0.147,-99.97,-0.681,29.31,0.739,116,8.19
1.0,5,2.0,0.05,-99.92,-67.99,-1.726,-0.866,-99.93,-0.68,32.39,0.743,599,8.36
2.0,10,3.0,0.1,-99.92,-68.44,-1.125,-0.376,-99.94,-0.685,26.83,0.665,205,7.66
1.0,2,4.0,0.03,-99.92,-67.98,-1.76,-1.425,-99.92,-0.68,29.44,0.808,1172,8.38
3.0,10,2.5,0.2,-99.93,-69.06,-0.349,-0.099,-99.97,-0.691,31.65,0.882,139,6.76
0.5,8,4.0,0.08,-99.93,-69.02,-1.0,-0.472,-99.97,-0.69,28.74,0.772,341,6.82
1.0,3,2.0,0.03,-99.93,-68.71,-2.588,-1.568,-99.94,-0.688,30.44,0.696,956,7.25
5.0,3,3.0,0.2,-99.93,-68.97,-0.52,-0.138,-99.96,-0.69,28.12,0.774,128,6.89
5.0,3,2.5,0.2,-99.93,-68.93,-0.553,-0.142,-99.95,-0.69,29.01,0.773,131,6.95
2.0,4,1.5,0.05,-99.93,-68.68,-2.175,-0.942,-99.94,-0.687,31.1,0.645,537,7.29
2.0,4,2.0,0.05,-99.93,-68.9,-2.001,-0.923,-99.94,-0.689,28.41,0.654,521,6.98
1.0,5,2.5,0.05,-99.93,-68.75,-1.634,-0.863,-99.94,-0.688,30.19,0.742,583,7.19
5.0,4,4.0,0.2,-99.94,-69.6,-0.474,-0.13,-99.98,-0.696,25.47,0.76,106,6.06
3.0,10,1.5,0.2,-99.94,-69.89,-0.556,-0.139,-99.96,-0.699,37.18,0.83,156,5.71
0.5,2,3.0,0.02,-99.94,-69.96,-2.94,-2.304,-99.95,-0.7,29.02,0.717,1406,5.63
2.0,8,2.5,0.08,-99.94,-70.04,-1.499,-0.537,-99.96,-0.701,26.44,0.621,261,5.54
2.0,6,2.0,0.08,-99.94,-69.38,-1.298,-0.52,-99.98,-0.694,30.56,0.729,360,6.34
2.0,2,3.0,0.05,-99.94,-69.72,-1.444,-0.893,-99.95,-0.698,29.33,0.784,757,5.91
0.5,8,1.5,0.08,-99.94,-69.45,-1.425,-0.548,-99.96,-0.695,36.75,0.752,400,6.25
3.0,4,2.0,0.1,-99.94,-69.44,-1.024,-0.384,-99.95,-0.695,29.08,0.76,306,6.27
4.0,2,4.0,0.15,-99.94,-69.61,-0.276,-0.119,-99.97,-0.696,26.47,0.927,238,6.05
3.0,10,4.0,0.2,-99.94,-69.63,-0.241,-0.078,-99.97,-0.697,27.91,0.91,129,6.02
1.5,4,2.5,0.05,-99.94,-69.4,-1.61,-0.88,-99.95,-0.694,29.72,0.749,636,6.31
1.5,8,4.0,0.08,-99.94,-69.38,-1.119,-0.482,-99.97,-0.694,27.65,0.711,293,6.34
1.5,8,1.5,0.08,-99.94,-69.9,-1.561,-0.551,-99.95,-0.699,34.22,0.689,339,5.7
2.0,3,3.0,0.05,-99.95,-70.52,-1.705,-0.937,-99.96,-0.705,27.15,0.704,604,5.01
0.5,3,4.0,0.03,-99.95,-70.88,-1.986,-1.532,-99.96,-0.709,25.87,0.757,1005,4.64
2.0,3,2.5,0.05,-99.95,-70.98,-1.782,-0.961,-99.96,-0.71,27.61,0.706,623,4.54
5.0,4,3.0,0.2,-99.95,-70.12,-0.632,-0.155,-99.98,-0.701,27.52,0.707,109,5.45
1.5,8,2.0,0.08,-99.95,-70.13,-1.451,-0.539,-99.96,-0.702,30.94,0.687,320,5.44
2.0,3,4.0,0.05,-99.95,-70.58,-1.612,-0.922,-99.96,-0.706,26.7,0.704,588,4.95
2.0,6,1.5,0.08,-99.95,-70.84,-1.522,-0.568,-99.97,-0.709,33.16,0.703,374,4.68
4.0,2,1.5,0.15,-99.95,-70.22,-0.704,-0.227,-99.98,-0.702,33.58,0.832,271,5.33
2.0,2,2.5,0.05,-99.95,-70.87,-1.583,-0.947,-99.96,-0.709,29.84,0.773,774,4.65
1.0,8,3.0,0.08,-99.95,-70.29,-1.222,-0.516,-99.98,-0.703,29.31,0.725,331,5.26
1.5,10,3.0,0.1,-99.95,-70.77,-1.13,-0.4,-99.97,-0.708,28.87,0.694,239,4.75
1.0,4,4.0,0.05,-99.95,-70.51,-1.253,-0.832,-99.96,-0.705,29.0,0.812,700,5.02
2.0,8,3.0,0.08,-99.95,-70.92,-1.5,-0.551,-99.96,-0.709,25.2,0.604,254,4.6
3.0,2,2.5,0.1,-99.96,-71.91,-0.744,-0.361,-99.99,-0.719,29.0,0.857,438,3.71
0.5,3,3.0,0.03,-99.96,-71.31,-2.21,-1.591,-99.96,-0.713,27.58,0.749,1037,4.23
1.5,2,1.5,0.03,-99.96,-71.14,-2.966,-1.767,-99.96,-0.712,33.33,0.683,1119,4.39
2.0,6,4.0,0.08,-99.96,-71.63,-1.122,-0.519,-99.98,-0.716,26.44,0.715,329,3.94
0.5,10,4.0,0.1,-99.96,-71.34,-0.952,-0.39,-99.98,-0.714,27.59,0.741,261,4.21
3.0,10,2.0,0.2,-99.96,-71.6,-0.511,-0.136,-99.98,-0.716,32.88,0.83,146,3.97
2.0,6,3.0,0.08,-99.96,-71.13,-1.195,-0.525,-99.99,-0.711,27.19,0.719,342,4.39
2.0,6,2.5,0.08,-99.96,-71.37,-1.274,-0.538,-99.98,-0.714,28.08,0.715,349,4.17
5.0,3,1.5,0.2,-99.96,-72.0,-0.789,-0.182,-99.98,-0.72,31.25,0.725,144,3.64
5.0,2,4.0,0.2,-99.96,-71.1,-0.348,-0.112,-99.98,-0.711,24.82,0.844,137,4.43
1.5,2,2.0,0.03,-99.96,-71.21,-2.736,-1.726,-99.96,-0.712,30.8,0.687,1078,4.32
2.0,2,4.0,0.05,-99.96,-71.26,-1.425,-0.919,-99.97,-0.713,28.1,0.77,733,4.27
0.5,5,4.0,0.05,-99.96,-71.17,-1.418,-0.874,-99.97,-0.712,27.38,0.765,599,4.36
0.5,5,3.0,0.05,-99.96,-71.07,-1.539,-0.894,-99.97,-0.711,28.76,0.765,619,4.46
2.0,8,4.0,0.1,-99.97,-73.18,-0.968,-0.398,-99.98,-0.732,25.71,0.715,245,2.78
0.5,3,2.5,0.03,-99.97,-72.69,-2.449,-1.686,-99.97,-0.727,28.4,0.731,1060,3.11
1.0,8,2.0,0.1,-99.97,-72.91,-1.083,-0.427,-99.99,-0.729,33.81,0.787,352,2.96
1.0,10,3.0,0.1,-99.97,-72.64,-1.168,-0.43,-99.98,-0.726,28.68,0.699,258,3.15
0.5,5,2.5,0.05,-99.97,-72.85,-1.756,-0.973,-99.98,-0.729,29.5,0.74,634,3.0
0.5,5,1.5,0.05,-99.97,-73.3,-2.141,-1.045,-99.98,-0.733,35.34,0.721,682,2.71
1.5,6,1.5,0.08,-99.97,-72.94,-1.443,-0.588,-99.98,-0.73,35.65,0.754,446,2.94
1.5,8,2.5,0.08,-99.97,-72.69,-1.484,-0.575,-99.98,-0.727,27.92,0.659,308,3.11
3.0,2,2.0,0.1,-99.97,-72.46,-0.877,-0.398,-99.99,-0.725,30.43,0.838,447,3.28
1.0,2,2.5,0.03,-99.97,-73.43,-2.398,-1.754,-99.98,-0.734,30.53,0.755,1248,2.63
1.0,4,3.0,0.05,-99.97,-72.85,-1.528,-0.939,-99.98,-0.729,30.04,0.782,719,3.0
1.5,4,1.5,0.05,-99.97,-72.19,-2.12,-1.027,-99.97,-0.722,33.67,0.705,683,3.49
0.5,8,3.0,0.08,-99.97,-72.18,-1.276,-0.555,-99.99,-0.722,29.46,0.726,353,3.5
0.5,2,2.5,0.02,-99.97,-73.42,-3.428,-2.578,-99.97,-0.734,29.47,0.68,1449,2.63
1.5,6,2.0,0.08,-99.98,-74.35,-1.398,-0.596,-99.99,-0.744,32.62,0.74,423,2.11
4.0,3,1.5,0.2,-99.98,-75.38,-0.483,-0.145,-99.99,-0.754,36.32,0.885,234,1.63
5.0,2,2.0,0.2,-99.98,-74.02,-0.695,-0.18,-99.99,-0.74,28.29,0.749,152,2.28
4.0,2,2.0,0.15,-99.98,-74.81,-0.743,-0.256,-99.99,-0.748,29.5,0.805,261,1.88
1.0,8,2.5,0.1,-99.98,-75.56,-1.098,-0.457,-99.99,-0.756,30.47,0.765,338,1.56
0.5,5,2.0,0.05,-99.98,-73.83,-1.99,-1.033,-99.98,-0.738,31.64,0.72,651,2.39
4.0,3,4.0,0.2,-99.98,-74.42,-0.045,-0.019,-99.99,-0.744,27.72,1.021,202,2.07
4.0,4,2.0,0.2,-99.98,-74.39,-0.412,-0.124,-99.99,-0.744,33.16,0.884,190,2.09
4.0,3,2.0,0.2,-99.98,-74.44,-0.339,-0.11,-99.99,-0.745,33.03,0.92,221,2.06
3.0,10,3.0,0.2,-99.98,-74.68,-0.502,-0.145,-99.99,-0.747,28.68,0.809,136,1.94
1.5,4,2.0,0.05,-99.98,-73.71,-2.028,-1.041,-99.98,-0.737,30.75,0.697,657,2.46
0.5,4,4.0,0.05,-99.98,-75.66,-1.392,-0.979,-99.99,-0.757,27.68,0.808,773,1.52
2.0,5,4.0,0.08,-99.98,-75.61,-1.188,-0.584,-100.0,-0.756,25.78,0.723,384,1.54
1.0,4,2.5,0.05,-99.98,-75.52,-1.807,-1.051,-99.99,-0.755,30.74,0.748,732,1.58
2.0,5,3.0,0.08,-99.98,-74.94,-1.228,-0.582,-100.0,-0.749,26.38,0.733,398,1.82
0.5,10,3.0,0.1,-99.98,-74.0,-1.229,-0.457,-99.99,-0.74,28.46,0.69,267,2.29
5.0,2,3.0,0.2,-99.98,-74.82,-0.616,-0.175,-99.99,-0.748,25.35,0.744,142,1.88
2.0,8,1.5,0.1,-99.98,-75.24,-1.516,-0.493,-99.99,-0.753,33.1,0.663,284,1.69
2.0,3,1.5,0.05,-99.98,-75.4,-2.44,-1.16,-99.99,-0.754,30.72,0.643,664,1.63
2.0,3,2.0,0.05,-99.98,-73.82,-2.112,-1.078,-99.98,-0.738,28.04,0.671,642,2.39
0.5,8,2.0,0.1,-99.98,-74.8,-1.147,-0.464,-99.99,-0.748,33.96,0.783,374,1.89
1.5,3,4.0,0.05,-99.98,-74.94,-1.529,-1.006,-99.98,-0.75,28.1,0.764,751,1.82
5.0,2,1.5,0.2,-99.98,-75.7,-0.86,-0.208,-99.99,-0.757,30.63,0.715,160,1.5
3.0,2,1.5,0.1,-99.98,-75.37,-1.18,-0.489,-99.99,-0.754,32.82,0.787,457,1.64
3.0,2,4.0,0.1,-99.98,-74.19,-0.719,-0.373,-99.98,-0.742,27.21,0.838,408,2.19
1.5,8,3.0,0.08,-99.98,-75.34,-1.586,-0.624,-99.99,-0.753,27.06,0.622,303,1.65
1.5,6,2.5,0.08,-99.98,-74.59,-1.292,-0.581,-99.99,-0.746,30.73,0.745,410,1.99
4.0,4,4.0,0.2,-99.98,-75.34,-0.149,-0.057,-99.99,-0.753,27.17,0.966,173,1.65
1.5,3,3.0,0.05,-99.98,-75.64,-1.687,-1.057,-99.99,-0.757,28.37,0.755,772,1.53
1.0,8,1.5,0.1,-99.98,-75.36,-1.324,-0.493,-99.99,-0.754,36.63,0.756,374,1.64
2.0,2,2.0,0.05,-99.98,-73.99,-1.894,-1.075,-99.98,-0.74,30.51,0.741,803,2.3
0.5,8,1.5,0.1,-99.99,-77.24,-1.395,-0.536,-99.99,-0.772,36.75,0.753,400,1.0
1.5,10,2.0,0.15,-99.99,-75.91,-0.784,-0.265,-99.99,-0.759,34.39,0.814,253,1.43
0.5,2,2.0,0.02,-99.99,-75.73,-3.963,-2.807,-99.99,-0.757,31.02,0.646,1496,1.49
0.5,8,2.5,0.1,-99.99,-77.05,-1.146,-0.489,-100.0,-0.771,30.83,0.765,360,1.06
0.5,4,2.5,0.05,-99.99,-79.42,-1.918,-1.196,-100.0,-0.794,29.52,0.754,813,0.54
5.0,2,2.5,0.2,-99.99,-75.8,-0.715,-0.192,-99.99,-0.758,26.71,0.721,146,1.47
2.0,5,1.5,0.08,-99.99,-78.31,-1.821,-0.727,-99.99,-0.783,31.35,0.669,437,0.74
1.5,10,1.5,0.15,-99.99,-79.02,-1.028,-0.329,-100.0,-0.79,36.76,0.77,272,0.6
1.5,3,2.5,0.05,-99.99,-77.65,-1.927,-1.155,-99.99,-0.777,28.97,0.729,787,0.89
0.5,6,4.0,0.08,-99.99,-79.38,-1.209,-0.656,-100.0,-0.794,28.78,0.768,469,0.54
2.0,5,2.0,0.08,-99.99,-78.33,-1.631,-0.699,-100.0,-0.783,28.3,0.684,424,0.74
1.5,8,2.0,0.1,-99.99,-78.73,-1.442,-0.535,-100.0,-0.787,30.94,0.687,320,0.66
0.5,8,4.0,0.1,-99.99,-77.89,-1.032,-0.478,-100.0,-0.779,28.74,0.762,341,0.84
0.5,6,2.5,0.08,-99.99,-78.12,-1.323,-0.659,-100.0,-0.781,30.77,0.775,494,0.78
1.5,8,1.5,0.1,-99.99,-78.4,-1.551,-0.547,-99.99,-0.784,34.22,0.69,339,0.72
1.0,3,3.0,0.05,-99.99,-79.43,-1.668,-1.156,-100.0,-0.794,28.88,0.794,914,0.53
1.5,6,4.0,0.08,-99.99,-76.72,-1.193,-0.59,-99.99,-0.767,29.22,0.737,397,1.15
1.0,2,1.5,0.03,-99.99,-76.81,-3.178,-2.05,-99.99,-0.768,34.78,0.705,1337,1.12
1.5,6,3.0,0.08,-99.99,-76.49,-1.306,-0.61,-99.99,-0.765,29.66,0.732,408,1.23
2.0,2,1.5,0.05,-99.99,-77.8,-2.39,-1.257,-99.99,-0.778,32.37,0.69,831,0.86
2.0,5,2.5,0.08,-99.99,-77.18,-1.408,-0.644,-100.0,-0.772,26.83,0.71,410,1.02
0.5,3,2.0,0.03,-99.99,-78.52,-3.231,-2.056,-99.99,-0.785,29.2,0.653,1089,0.7
1.5,8,4.0,0.1,-99.99,-78.2,-1.108,-0.476,-100.0,-0.782,27.65,0.713,293,0.77
1.0,4,1.5,0.05,-99.99,-77.68,-2.33,-1.204,-99.99,-0.777,34.78,0.709,785,0.89
0.5,6,1.5,0.08,-99.99,-77.76,-1.554,-0.698,-99.99,-0.778,36.25,0.772,538,0.87
1.5,10,4.0,0.15,-99.99,-78.8,-0.641,-0.256,-100.0,-0.788,29.06,0.816,234,0.64
1.0,2,2.0,0.03,-99.99,-77.35,-2.936,-2.019,-99.99,-0.774,31.6,0.709,1291,0.97
0.5,3,1.5,0.03,-99.99,-78.51,-3.491,-2.103,-99.99,-0.785,33.07,0.652,1143,0.7
1.0,4,2.0,0.05,-99.99,-78.61,-2.178,-1.2,-99.99,-0.786,31.52,0.708,755,0.68
0.5,6,2.0,0.08,-99.99,-78.75,-1.494,-0.7,-100.0,-0.788,32.81,0.758,506,0.65
0.5,10,2.0,0.15,-99.99,-77.15,-0.812,-0.286,-100.0,-0.772,34.98,0.821,283,1.03
0.5,4,3.0,0.05,-99.99,-79.49,-1.801,-1.173,-100.0,-0.795,28.23,0.759,797,0.52
3.0,8,1.5,0.2,-99.99,-79.54,-0.761,-0.207,-100.0,-0.795,34.78,0.783,184,0.52
3.0,8,2.5,0.2,-99.99,-77.83,-0.519,-0.16,-100.0,-0.778,29.01,0.828,162,0.85
